"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"행운동514",1,서울특별시 관악구 남부순환로247길 76,서울특별시 관악구 봉천동 1690-61,37.478684,126.964963,,,02-879-6781,관악구청,2020-12-07
"행운동515",1,서울특별시 관악구 남부순환로247길 70,서울특별시 관악구 봉천동 1690-69,37.478578,126.965350,,,02-879-6781,관악구청,2020-12-07
"행운동516",1,서울특별시 관악구 남부순환로247길 63,서울특별시 관악구 봉천동 1690-78,37.478433,126.965654,,한전주,02-879-6781,관악구청,2020-12-07
"행운동517",1,서울특별시 관악구 남부순환로247길 57,서울특별시 관악구 봉천동 1690-85,37.478187,126.965902,,한전주,02-879-6781,관악구청,2020-12-07
"행운동518",1,서울특별시 관악구 남부순환로247길 56,서울특별시 관악구 봉천동 1690-89,37.478122,126.966058,,,02-879-6781,관악구청,2020-12-07
"행운동519",1,서울특별시 관악구 남부순환로245길 34,서울특별시 관악구 봉천동 1690-100,37.477905,126.966176,,한전주,02-879-6781,관악구청,2020-12-07
"행운동520",1,서울특별시 관악구 남부순환로247길 46,서울특별시 관악구 봉천동 1690-104,37.477769,126.966403,,전용주,02-879-6781,관악구청,2020-12-07
"행운동521",1,서울특별시 관악구 남부순환로247길 37,서울특별시 관악구 봉천동 1690-119,37.477506,126.966567,,한전주,02-879-6781,관악구청,2020-12-07
"행운동522",1,서울특별시 관악구 남부순환로247길 34,서울특별시 관악구 봉천동 1690-124,37.477444,126.966725,,건축물,02-879-6781,관악구청,2020-12-07
"행운동523",1,서울특별시 관악구 남부순환로247길 30,서울특별시 관악구 봉천동 1690-126,37.477315,126.966849,,전용주,02-879-6781,관악구청,2020-12-07
"행운동524",1,서울특별시 관악구 남부순환로247길 23,서울특별시 관악구 봉천동 1690-129,37.477134,126.966932,,한전주,02-879-6781,관악구청,2020-12-07
"행운동525",1,서울특별시 관악구 남부순환로247길 28,서울특별시 관악구 봉천동 1690-131,37.477101,126.967036,,,02-879-6781,관악구청,2020-12-07
"행운동526",1,서울특별시 관악구 남부순환로247길 21,서울특별시 관악구 봉천동 1690-128,37.476968,126.966727,,,02-879-6781,관악구청,2020-12-07
"행운동527",1,서울특별시 관악구 남부순환로247다길 6,서울특별시 관악구 봉천동 1690-194,37.477089,126.966606,,전용주,02-879-6781,관악구청,2020-12-07
"행운동528",1,서울특별시 관악구 남부순환로247길 18,서울특별시 관악구 봉천동 1690-138,37.476811,126.966622,,건축물,02-879-6781,관악구청,2020-12-07
"행운동529",1,서울특별시 관악구 남부순환로247다길 7,서울특별시 관악구 봉천동 1688-79,37.477232,126.966356,,한전주,02-879-6781,관악구청,2020-12-07
"행운동530",1,서울특별시 관악구 남부순환로247다길 15,서울특별시 관악구 봉천동 1688-77,37.477471,126.966123,,한전주,02-879-6781,관악구청,2020-12-07
"행운동531",1,서울특별시 관악구 남부순환로247다길 21,서울특별시 관악구 봉천동 1688-74,37.477706,126.965885,,한전주,02-879-6781,관악구청,2020-12-07
"행운동532",1,서울특별시 관악구 남부순환로247다길 27,서울특별시 관악구 봉천동 1688-32,37.477822,126.965765,,건축물,02-879-6781,관악구청,2020-12-07
"행운동533",1,서울특별시 관악구 남부순환로247다길 30,서울특별시 관악구 봉천동 1690-87,37.478044,126.965656,,,02-879-6781,관악구청,2020-12-07
"행운동534",1,서울특별시 관악구 남부순환로247다길 36,서울특별시 관악구 봉천동 1690-79,37.478183,126.965517,,한전주,02-879-6781,관악구청,2020-12-07
"행운동535",1,서울특별시 관악구 남부순환로247다길 38,서울특별시 관악구 봉천동 1690-72,37.478247,126.965391,,건축물,02-879-6781,관악구청,2020-12-07
"행운동536",1,서울특별시 관악구 남부순환로247다길 38,서울특별시 관악구 봉천동 1690-72,37.478264,126.965384,,,02-879-6781,관악구청,2020-12-07
"행운동537",1,서울특별시 관악구 남부순환로247다길 40,서울특별시 관악구 봉천동 1690-71,37.478312,126.965151,,건축물,02-879-6781,관악구청,2020-12-07
"행운동538",1,서울특별시 관악구 남부순환로247다길 46,서울특별시 관악구 봉천동 1690-63,37.478388,126.964878,,건축물,02-879-6781,관악구청,2020-12-07
"행운동539",1,서울특별시 관악구 남부순환로247다길 54,서울특별시 관악구 봉천동 1690-51,37.478486,126.964534,,한전주,02-879-6781,관악구청,2020-12-07
"행운동540",1,서울특별시 관악구 남부순환로247길 83,서울특별시 관악구 봉천동 1690-50,37.478605,126.964580,,,02-879-6781,관악구청,2020-12-07
"행운동541",1,서울특별시 관악구 남부순환로247다길 58,서울특별시 관악구 봉천동 1690-45,37.478561,126.964248,,한전주,02-879-6781,관악구청,2020-12-07
"행운동542",1,서울특별시 관악구 솔밭로4길 17,서울특별시 관악구 봉천동 1690-37,37.478426,126.963975,,,02-879-6781,관악구청,2020-12-07
"행운동543",1,서울특별시 관악구 솔밭로2길 17-25,서울특별시 관악구 봉천동 1689-19,37.478379,126.963753,,한전주,02-879-6781,관악구청,2020-12-07
"행운동544",1,서울특별시 관악구 남부순환로247길 95,서울특별시 관악구 봉천동 148-131,37.478729,126.963915,,건축물,02-879-6781,관악구청,2020-12-07
"행운동545",1,서울특별시 관악구 솔밭로4길 16,서울특별시 관악구 봉천동 1688-6,37.478269,126.963957,,건축물,02-879-6781,관악구청,2020-12-07
"행운동546",1,서울특별시 관악구 솔밭로4길 16,서울특별시 관악구 봉천동 1688-6,37.478199,126.963926,,한전주,02-879-6781,관악구청,2020-12-07
"행운동547",1,서울특별시 관악구 남부순환로247나길 48-1,서울특별시 관악구 봉천동 1688-8,37.478130,126.964221,,,02-879-6781,관악구청,2020-12-07
"행운동548",1,서울특별시 관악구 남부순환로247나길 51,서울특별시 관악구 봉천동 1688-12,37.478039,126.964344,,한전주,02-879-6781,관악구청,2020-12-07
"행운동549",1,서울특별시 관악구 남부순환로247다길 55,서울특별시 관악구 봉천동 1688-3,37.478322,126.964459,,건축물,02-879-6781,관악구청,2020-12-07
"행운동550",1,서울특별시 관악구 남부순환로247나길 47,서울특별시 관악구 봉천동 1688-45,37.477972,126.964567,,건축물,02-879-6781,관악구청,2020-12-07
"행운동551",1,서울특별시 관악구 남부순환로247나길 41,서울특별시 관악구 봉천동 1688-47,37.477906,126.964812,,한전주,02-879-6781,관악구청,2020-12-07
"행운동552",1,서울특별시 관악구 남부순환로247나길 40,서울특별시 관악구 봉천동 1688-40,37.477940,126.964955,,전용주,02-879-6781,관악구청,2020-12-07
"행운동553",1,서울특별시 관악구 남부순환로247나길 37-3,서울특별시 관악구 봉천동 1688-58,37.477708,126.964998,,건축물,02-879-6781,관악구청,2020-12-07
"행운동554",1,서울특별시 관악구 남부순환로247나길 34,서울특별시 관악구 봉천동 1688-38,37.477901,126.965130,,전용주,02-879-6781,관악구청,2020-12-07
"행운동555",1,서울특별시 관악구 남부순환로247나길 29,서울특별시 관악구 봉천동 1688-52,37.477784,126.965324,,한전주,02-879-6781,관악구청,2020-12-07
"행운동557",1,서울특별시 관악구 남부순환로245길 26,서울특별시 관악구 봉천동 1688-75,37.477549,126.965647,,한전주,02-879-6781,관악구청,2020-12-07
"행운동558",1,서울특별시 관악구 남부순환로247나길 21,서울특별시 관악구 봉천동 1688-86,37.477429,126.965478,,,02-879-6781,관악구청,2020-12-07
"행운동559",1,서울특별시 관악구 남부순환로247나길 17,서울특별시 관악구 봉천동 1688-89,37.477370,126.965734,,,02-879-6781,관악구청,2020-12-07
"행운동560",1,서울특별시 관악구 남부순환로247나길 12,서울특별시 관악구 봉천동 1688-85,37.477169,126.966032,,한전주,02-879-6781,관악구청,2020-12-07
"행운동561",1,서울특별시 관악구 남부순환로247나길 9,서울특별시 관악구 봉천동 1688-93,37.476959,126.966135,,,02-879-6781,관악구청,2020-12-07
"행운동562",1,서울특별시 관악구 남부순환로247길 13,서울특별시 관악구 봉천동 1688-82,37.476892,126.966308,,건축물,02-879-6781,관악구청,2020-12-07
"행운동563",1,서울특별시 관악구 남부순환로247길 13,서울특별시 관악구 봉천동 1688-82,37.476766,126.966421,,한전주,02-879-6781,관악구청,2020-12-07
"행운동564",1,서울특별시 관악구 남부순환로247길 14-3,서울특별시 관악구 봉천동 1690-141,37.476652,126.966606,,건축물,02-879-6781,관악구청,2020-12-07
"행운동565",1,서울특별시 관악구 남부순환로 1951,서울특별시 관악구 봉천동 1690-152,37.476492,126.966134,,,02-879-6781,관악구청,2020-12-07
"행운동566",1,서울특별시 관악구 남부순환로247길 7,서울특별시 관악구 봉천동 1688-96,37.476686,126.966020,,건축물,02-879-6781,관악구청,2020-12-07
"행운동567",1,서울특별시 관악구 남부순환로247가길 10,서울특별시 관악구 봉천동 1688-99,37.476822,126.965888,,건축물,02-879-6781,관악구청,2020-12-07
"행운동568",1,서울특별시 관악구 남부순환로247가길 10,서울특별시 관악구 봉천동 1688-99,37.476944,126.965769,,한전주,02-879-6781,관악구청,2020-12-07
"행운동569",1,서울특별시 관악구 남부순환로247가길 14,서울특별시 관악구 봉천동 1688-101,37.477062,126.965645,,한전주,02-879-6781,관악구청,2020-12-07
"행운동570",1,서울특별시 관악구 남부순환로247가길 20,서울특별시 관악구 봉천동 1688-105,37.477294,126.965435,,,02-879-6781,관악구청,2020-12-07
"행운동571",1,서울특별시 관악구 남부순환로245길 13,서울특별시 관악구 봉천동 1688-73,37.477360,126.965240,,한전주,02-879-6781,관악구청,2020-12-07
"행운동572",1,서울특별시 관악구 남부순환로245길 15-4,서울특별시 관악구 봉천동 1688-57,37.477492,126.965100,,건축물,02-879-6781,관악구청,2020-12-07
"행운동573",1,서울특별시 관악구 남부순환로245길 14,서울특별시 관악구 봉천동 1688-107,37.477230,126.965213,,한전주,02-879-6781,관악구청,2020-12-07
"행운동574",1,서울특별시 관악구 남부순환로245길 12,서울특별시 관악구 봉천동 1688-121,37.477093,126.965130,,전용주,02-879-6781,관악구청,2020-12-07
"행운동575",1,서울특별시 관악구 남부순환로245길 6,서울특별시 관악구 봉천동 1688-123,37.476899,126.965015,,건축물,02-879-6781,관악구청,2020-12-07
"행운동576",1,서울특별시 관악구 솔밭로2길 43,서울특별시 관악구 봉천동 1688-72,37.477356,126.965016,,,02-879-6781,관악구청,2020-12-07
"행운동577",1,서울특별시 관악구 솔밭로2길 41,서울특별시 관악구 봉천동 1688-144,37.477440,126.964814,,한전주,02-879-6781,관악구청,2020-12-07
"행운동578",1,서울특별시 관악구 솔밭로2길 33,서울특별시 관악구 봉천동 1688-68,37.477570,126.964486,,한전주,02-879-6781,관악구청,2020-12-07
"행운동579",1,서울특별시 관악구 솔밭로2길 27,서울특별시 관악구 봉천동 1688-64,37.477661,126.964259,,한전주,02-879-6781,관악구청,2020-12-07
"행운동580",1,서울특별시 관악구 솔밭로2길 27-3,서울특별시 관악구 봉천동 1688-13,37.477858,126.964271,,,02-879-6781,관악구청,2020-12-07
"행운동581",1,서울특별시 관악구 남부순환로247나길 45,서울특별시 관악구 봉천동 1688-46,37.477827,126.964504,,건축물,02-879-6781,관악구청,2020-12-07
"행운동582",1,서울특별시 관악구 솔밭로2길 27-18,서울특별시 관악구 봉천동 1688-61,37.477797,126.964659,,건축물,02-879-6781,관악구청,2020-12-07
"행운동583",1,서울특별시 관악구 솔밭로2길 21,서울특별시 관악구 봉천동 1688-18,37.477776,126.963950,,,02-879-6781,관악구청,2020-12-07
"행운동584",1,서울특별시 관악구 솔밭로2길 20,서울특별시 관악구 봉천동 1686-26,37.477807,126.963694,,한전주,02-879-6781,관악구청,2020-12-07
"행운동585",1,서울특별시 관악구 남부순환로 1929-14,서울특별시 관악구 봉천동 1687-6,37.477314,126.964154,,건축물,02-879-6781,관악구청,2020-12-07
"행운동586",1,서울특별시 관악구 남부순환로249길 5-14,서울특별시 관악구 봉천동 1690-162,37.476278,126.966817,,한전주,02-879-6781,관악구청,2020-12-07
"행운동587",1,서울특별시 관악구 남부순환로249길 5-4,서울특별시 관악구 봉천동 1690-165,37.476126,126.967237,,한전주,02-879-6781,관악구청,2020-12-07
"행운동588",1,서울특별시 관악구 남부순환로 1969,서울특별시 관악구 봉천동 1691-34,37.476004,126.967504,,한전주,02-879-6781,관악구청,2020-12-07
"행운동589",1,서울특별시 관악구 남부순환로249길 6-7,서울특별시 관악구 봉천동 1691-29,37.475978,126.967839,,전용주,02-879-6781,관악구청,2020-12-07
"행운동590",1,서울특별시 관악구 남부순환로249길 6-11,서울특별시 관악구 봉천동 1691-30,37.475932,126.968010,,건축물,02-879-6781,관악구청,2020-12-07
"행운동591",1,서울특별시 관악구 남부순환로 1979,서울특별시 관악구 봉천동 1722,37.475773,126.968406,,,02-879-6781,관악구청,2020-12-07
"행운동592",1,서울특별시 관악구 남부순환로 1975-13,서울특별시 관악구 봉천동 1691-17,37.476050,126.968456,,한전주,02-879-6781,관악구청,2020-12-07
"행운동593",1,서울특별시 관악구 남부순환로 1975-13,서울특별시 관악구 봉천동 1691-17,37.476142,126.968488,,건축물,02-879-6781,관악구청,2020-12-07
"행운동594",1,서울특별시 관악구 남부순환로 1975-13,서울특별시 관악구 봉천동 1691-17,37.476125,126.968212,,건축물,02-879-6781,관악구청,2020-12-07
"행운동595",1,서울특별시 관악구 남부순환로249길 12-7,서울특별시 관악구 봉천동 1691-46,37.476214,126.967911,,건축물,02-879-6781,관악구청,2020-12-07
"행운동596",1,서울특별시 관악구 남부순환로249길 10,서울특별시 관악구 봉천동 1691-24,37.476233,126.967597,,한전주,02-879-6781,관악구청,2020-12-07
"행운동597",1,서울특별시 관악구 남부순환로249길 14,서울특별시 관악구 봉천동 1691-45,37.476303,126.967633,,한전주,02-879-6781,관악구청,2020-12-07
"행운동598",1,서울특별시 관악구 남부순환로249길 11,서울특별시 관악구 봉천동 1690-166,37.476339,126.967347,,한전주,02-879-6781,관악구청,2020-12-07
"행운동599",1,서울특별시 관악구 남부순환로249길 5-14,서울특별시 관악구 봉천동 1690-162,37.476494,126.966887,,한전주,02-879-6781,관악구청,2020-12-07
"행운동600",1,서울특별시 관악구 남부순환로249길 21,서울특별시 관악구 봉천동 1690-171,37.476557,126.967648,,한전주,02-879-6781,관악구청,2020-12-07
